"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"12185963","JD390900","2020-10-06T17:10:00.000","085XX S WOOD ST","2820","OTHER OFFENSE","TELEPHONE THREAT","STREET","false","false","0614","006","21","71","08A","1165836","1848051","2020","2020-10-13T15:49:45.000","41.738633189","-87.667995263","POINT (-87.667995263 41.738633189)","","","",""
"12187744","JD392803","2020-10-06T17:00:00.000","084XX S KENNETH AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","0834","008","18","70","05","1148225","1848223","2020","2020-10-13T15:49:45.000","41.739460694","-87.732514642","POINT (-87.732514642 41.739460694)","","","",""
"12186410","JD391305","2020-10-06T17:00:00.000","028XX W 23RD ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1033","010","12","30","14","1157595","1888594","2020","2020-10-13T15:49:45.000","41.850059629","-87.697089402","POINT (-87.697089402 41.850059629)","","","",""
"12186014","JD390835","2020-10-06T17:00:00.000","012XX W HASTINGS ST","0820","THEFT","$500 AND UNDER","CHA PARKING LOT / GROUNDS","false","false","1233","012","25","28","06","1168339","1893867","2020","2020-10-13T15:49:45.000","41.864303985","-87.657504962","POINT (-87.657504962 41.864303985)","","","",""
"12186229","JD391073","2020-10-06T17:00:00.000","062XX W GRACE ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","1633","016","38","17","06","1134125","1924613","2020","2020-10-13T15:49:45.000","41.949345303","-87.782380364","POINT (-87.782380364 41.949345303)","","","",""
"12187081","JD391543","2020-10-06T17:00:00.000","017XX N NORTH PARK AVE","0810","THEFT","OVER $500","SIDEWALK","false","false","1814","018","43","7","06",,,"2020","2020-10-13T15:49:45.000",,,,,,,
"12185917","JD390834","2020-10-06T17:00:00.000","046XX S HALSTED ST","0850","THEFT","ATTEMPT THEFT","GROCERY FOOD STORE","false","false","0925","009","11","61","06","1171750","1874033","2020","2020-10-13T15:49:45.000","41.809803372","-87.64556634","POINT (-87.64556634 41.809803372)","","","",""
"12188704","JD393891","2020-10-06T17:00:00.000","087XX S MERRILL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0412","004","8","48","07",,,"2020","2020-10-13T15:49:45.000",,,,,,,
"12186737","JD391610","2020-10-06T17:00:00.000","005XX N PINE AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1523","015","37","25","05","1139435","1903131","2020","2020-10-13T15:49:45.000","41.890300993","-87.763386087","POINT (-87.763386087 41.890300993)","","","",""
"12186465","JD391360","2020-10-06T17:00:00.000","052XX N LOCKWOOD AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1623","016","45","11","06","1140074","1934180","2020","2020-10-13T15:49:45.000","41.975490981","-87.760277188","POINT (-87.760277188 41.975490981)","","","",""
"12185886","JD390841","2020-10-06T17:00:00.000","005XX W 14TH PL","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0124","001","11","28","14","1173109","1893230","2020","2020-10-13T15:49:45.000","41.862451634","-87.640013423","POINT (-87.640013423 41.862451634)","","","",""
"12185959","JD390825","2020-10-06T17:00:00.000","028XX S ARCHER AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","true","0913","009","11","60","04A","1169259","1886251","2020","2020-10-13T15:49:45.000","41.843385108","-87.654348758","POINT (-87.654348758 41.843385108)","","","",""
"12185929","JD390844","2020-10-06T16:58:00.000","070XX S EAST END AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0332","003","5","43","08B","1188996","1858571","2020","2020-10-13T15:49:45.000","41.766978356","-87.582806527","POINT (-87.582806527 41.766978356)","","","",""
"12186047","JD390897","2020-10-06T16:53:00.000","039XX N ELSTON AVE","2210","LIQUOR LAW VIOLATION","SELL / GIVE / DELIVER LIQUOR TO MINOR","TAVERN / LIQUOR STORE","true","false","1732","017","45","16","22","1151483","1926167","2020","2020-10-13T15:49:45.000","41.953285676","-87.718533298","POINT (-87.718533298 41.953285676)","","","",""
"12185985","JD390857","2020-10-06T16:51:00.000","031XX W CARMEN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - GARAGE","true","false","1713","017","33","14","14","1154703","1933715","2020","2020-10-13T15:49:45.000","41.973933854","-87.706493274","POINT (-87.706493274 41.973933854)","","","",""
"12186032","JD390839","2020-10-06T16:50:00.000","010XX N RUSH ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1824","018","42","8","06","1176355","1907339","2020","2020-10-13T15:49:45.000","41.901094978","-87.62767204","POINT (-87.62767204 41.901094978)","","","",""
"12186216","JD390811","2020-10-06T16:50:00.000","016XX E 67TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false","0332","003","5","43","04B","1188301","1860884","2020","2020-10-13T15:49:45.000","41.773342036","-87.585280205","POINT (-87.585280205 41.773342036)","","","",""
"12186146","JD391014","2020-10-06T16:50:00.000","016XX E 67TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0332","003","5","43","14","1188301","1860884","2020","2020-10-13T15:49:45.000","41.773342036","-87.585280205","POINT (-87.585280205 41.773342036)","","","",""
"12186214","JD390917","2020-10-06T16:48:00.000","073XX S CRANDON AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false","0334","003","7","43","08B","1192817","1856707","2020","2020-10-13T15:49:45.000","41.761771052","-87.568861998","POINT (-87.568861998 41.761771052)","","","",""
"12185876","JD390812","2020-10-06T16:41:00.000","001XX W 103RD ST","0460","BATTERY","SIMPLE","STREET","false","false","0512","005","34","49","08B","1176845","1836649","2020","2020-10-13T15:49:45.000","41.70710395","-87.628002996","POINT (-87.628002996 41.70710395)","","","",""
"12186044","JD390889","2020-10-06T16:41:00.000","036XX W IRVING PARK RD","2210","LIQUOR LAW VIOLATION","SELL / GIVE / DELIVER LIQUOR TO MINOR","TAVERN / LIQUOR STORE","true","false","1723","017","45","16","22","1151200","1926330","2020","2020-10-13T15:49:45.000","41.953738526","-87.719569345","POINT (-87.719569345 41.953738526)","","","",""
"12185853","JD390783","2020-10-06T16:31:00.000","039XX W JACKSON BLVD","2027","NARCOTICS","POSSESS - CRACK","ALLEY","true","false","1132","011","28","26","18","1150121","1898396","2020","2020-10-13T15:49:45.000","41.877106159","-87.724265151","POINT (-87.724265151 41.877106159)","","","",""
"12187938","JD393044","2020-10-06T16:30:00.000","0000X E 111TH ST","0460","BATTERY","SIMPLE","STREET","false","true","0531","005","9","49","08B","1178627","1831379","2020","2020-10-13T15:49:45.000","41.692602093","-87.62163683","POINT (-87.62163683 41.692602093)","","","",""
"12187250","JD392181","2020-10-06T16:30:00.000","037XX N TROY ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false","1733","017","33","16","11","1154721","1924721","2020","2020-10-13T15:49:45.000","41.949253397","-87.706668961","POINT (-87.706668961 41.949253397)","","","",""
"12186195","JD390787","2020-10-06T16:28:00.000","097XX S INDIANA AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","0511","005","9","49","04A","1179296","1840501","2020","2020-10-13T15:49:45.000","41.717618907","-87.618910458","POINT (-87.618910458 41.717618907)","","","",""
"12185982","JD390797","2020-10-06T16:23:00.000","078XX S ST LAWRENCE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","true","false","0624","006","6","69","14","1181590","1853256","2020","2020-10-13T15:49:45.000","41.752567568","-87.610115978","POINT (-87.610115978 41.752567568)","","","",""
"12186015","JD390799","2020-10-06T16:23:00.000","078XX S ST LAWRENCE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE - YARD (FRONT / BACK)","true","false","0624","006","6","69","08B","1181590","1853256","2020","2020-10-13T15:49:45.000","41.752567568","-87.610115978","POINT (-87.610115978 41.752567568)","","","",""
"12189591","JD390796","2020-10-06T16:13:00.000","015XX N LAWLER AVE","0650","BURGLARY","HOME INVASION","RESIDENCE","false","true","2533","025","37","25","05",,,"2020","2020-10-13T15:49:45.000",,,,,,,
"12186023","JD390840","2020-10-06T16:09:00.000","010XX W 70TH ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","true","false","0733","007","6","68","15","1170396","1858396","2020","2020-10-13T15:49:45.000","41.766923278","-87.650987779","POINT (-87.650987779 41.766923278)","","","",""
"12186377","JD390770","2020-10-06T16:05:00.000","051XX S WABASH AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","true","0225","002","3","40","05","1177587","1870903","2020","2020-10-13T15:49:45.000","41.801084188","-87.624251966","POINT (-87.624251966 41.801084188)","","","",""
"12186324","JD391179","2020-10-06T16:00:00.000","071XX S EAST END AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0324","003","7","43","05","1188769","1857983","2020","2020-10-13T15:49:45.000","41.765370266","-87.583657345","POINT (-87.583657345 41.765370266)","","","",""
"12186688","JD391599","2020-10-06T16:00:00.000","015XX N MENARD AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","APARTMENT","false","false","2531","025","29","25","11","1137395","1909659","2020","2020-10-13T15:49:45.000","41.908251574","-87.770720815","POINT (-87.770720815 41.908251574)","","","",""
"12185869","JD390759","2020-10-06T16:00:00.000","075XX N PAULINA ST","0460","BATTERY","SIMPLE","CTA STATION","false","false","2422","024","49","1","08B","1163690","1950023","2020","2020-10-13T15:49:45.000","42.018498254","-87.672983233","POINT (-87.672983233 42.018498254)","","","",""
"12186188","JD390757","2020-10-06T16:00:00.000","0000X W TERMINAL ST","1478","CONCEALED CARRY LICENSE VIOLATION","PROHIBITED PLACES","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA","true","false","1651","016","41","76","15","1100317","1935229","2020","2020-10-13T15:49:45.000","41.979006297","-87.906463155","POINT (-87.906463155 41.979006297)","","","",""
"12186780","JD391779","2020-10-06T16:00:00.000","011XX E 81ST ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0411","004","8","45","06","1185223","1851521","2020","2020-10-13T15:49:45.000","41.74772198","-87.596857127","POINT (-87.596857127 41.74772198)","","","",""
"12185847","JD390739","2020-10-06T15:55:00.000","069XX S LAFAYETTE AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","CONSTRUCTION SITE","false","false","0731","007","6","69","04B","1177024","1859232","2020","2020-10-13T15:49:45.000","41.769070498","-87.626668445","POINT (-87.626668445 41.769070498)","","","",""
"12185865","JD390753","2020-10-06T15:50:00.000","006XX W 63RD ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","GOVERNMENT BUILDING / PROPERTY","false","false","0723","007","20","68","08A","1173239","1863118","2020","2020-10-13T15:49:45.000","41.779818631","-87.640427625","POINT (-87.640427625 41.779818631)","","","",""
"12186177","JD390936","2020-10-06T15:45:00.000","028XX W DIVISION ST","1822","NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS","PARK PROPERTY","true","false","1423","014","26","24","18","1157071","1907850","2020","2020-10-13T15:49:45.000","41.902910635","-87.698489836","POINT (-87.698489836 41.902910635)","","","",""
"12185866","JD390766","2020-10-06T15:43:00.000","056XX S MARSHFIELD AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","false","false","0715","007","16","67","04B","1166301","1867407","2020","2020-10-13T15:49:45.000","41.791738777","-87.665741193","POINT (-87.665741193 41.791738777)","","","",""
"12185854","JD390734","2020-10-06T15:40:00.000","048XX N WINTHROP AVE","0460","BATTERY","SIMPLE","STREET","false","false","2024","020","46","3","08B","1167995","1932476","2020","2020-10-13T15:49:45.000","41.97025671","-87.65765111","POINT (-87.65765111 41.97025671)","","","",""
"12186541","JD391478","2020-10-06T15:30:00.000","0000X N KARLOV AVE","0820","THEFT","$500 AND UNDER","COMMERCIAL / BUSINESS OFFICE","false","false","1115","011","28","26","06","1149057","1899876","2020","2020-10-13T15:49:45.000","41.881188099","-87.728133564","POINT (-87.728133564 41.881188099)","","","",""
"12188476","JD393656","2020-10-06T15:30:00.000","044XX N HAZEL ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1914","019","46","3","07",,,"2020","2020-10-13T15:49:45.000",,,,,,,
"12185851","JD390740","2020-10-06T15:30:00.000","079XX S ESCANABA AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","true","false","0422","004","7","46","15","1196880","1852892","2020","2020-10-13T15:49:45.000","41.751202373","-87.554097638","POINT (-87.554097638 41.751202373)","","","",""
"12185806","JD390699","2020-10-06T15:26:00.000","003XX W CHICAGO AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1831","018","42","8","06","1174001","1905669","2020","2020-10-13T15:49:45.000","41.896565217","-87.636368223","POINT (-87.636368223 41.896565217)","","","",""
"12186841","JD391797","2020-10-06T15:19:00.000","026XX E 73RD ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false","0334","003","7","43","11","1194837","1857408","2020","2020-10-13T15:49:45.000","41.763645146","-87.561435578","POINT (-87.561435578 41.763645146)","","","",""
"12185870","JD390736","2020-10-06T15:15:00.000","064XX S WESTERN AVE","1330","CRIMINAL TRESPASS","TO LAND","CONVENIENCE STORE","true","false","0825","008","16","66","26","1161478","1861938","2020","2020-10-13T15:49:45.000","41.776832515","-87.683577859","POINT (-87.683577859 41.776832515)","","","",""
"12185830","JD390713","2020-10-06T15:15:00.000","069XX S ABERDEEN ST","0560","ASSAULT","SIMPLE","STREET","false","false","0733","007","6","68","08A","1170178","1858887","2020","2020-10-13T15:49:45.000","41.768275386","-87.651772575","POINT (-87.651772575 41.768275386)","","","",""
"12185850","JD390701","2020-10-06T15:10:00.000","076XX S EVANS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","0624","006","6","69","08B","1182548","1854529","2020","2020-10-13T15:49:45.000","41.756038662","-87.606565935","POINT (-87.606565935 41.756038662)","","","",""
"12185920","JD390703","2020-10-06T15:10:00.000","018XX S WENTWORTH AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0914","009","25","34","08B","1175337","1891439","2020","2020-10-13T15:49:45.000","41.857487341","-87.631888517","POINT (-87.631888517 41.857487341)","","","",""
"12185900","JD390709","2020-10-06T15:07:00.000","075XX S SAGINAW AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true","0421","004","7","43","06","1195237","1855382","2020","2020-10-13T15:49:45.000","41.758075796","-87.560036276","POINT (-87.560036276 41.758075796)","","","",""
"12186384","JD391286","2020-10-06T15:00:00.000","008XX S WABASH AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","4","32","14","1176920","1896484","2020","2020-10-13T15:49:45.000","41.871295508","-87.625925454","POINT (-87.625925454 41.871295508)","","","",""
"12186456","JD390702","2020-10-06T15:00:00.000","059XX S ASHLAND AVE","0560","ASSAULT","SIMPLE","CAR WASH","false","false","0714","007","16","67","08A","1166686","1865425","2020","2020-10-13T15:49:45.000","41.786291714","-87.664386014","POINT (-87.664386014 41.786291714)","","","",""
"12186539","JD391365","2020-10-06T15:00:00.000","111XX S PEORIA ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2234","022","34","75","07","1172303","1831062","2020","2020-10-13T15:49:45.000","41.691873248","-87.644799312","POINT (-87.644799312 41.691873248)","","","",""
"12186632","JD391589","2020-10-06T15:00:00.000","016XX N CLAREMONT AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1434","014","32","24","06","1160439","1910996","2020","2020-10-13T15:49:45.000","41.911474442","-87.686031321","POINT (-87.686031321 41.911474442)","","","",""
"12185956","JD390654","2020-10-06T14:48:00.000","078XX S ASHLAND AVE","0560","ASSAULT","SIMPLE","STREET","false","true","0611","006","17","71","08A","1167038","1852633","2020","2020-10-13T15:49:45.000","41.751181266","-87.663460692","POINT (-87.663460692 41.751181266)","","","",""
"12185857","JD390679","2020-10-06T14:47:00.000","0000X W 35TH ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","COMMERCIAL / BUSINESS OFFICE","false","false","0213","002","3","35","04A","1176687","1881798","2020","2020-10-13T15:49:45.000","41.831001351","-87.627224232","POINT (-87.627224232 41.831001351)","","","",""
"12186132","JD390987","2020-10-06T14:45:00.000","075XX S ESSEX AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0421","004","7","43","05","1194175","1855369","2020","2020-10-13T15:49:45.000","41.758066253","-87.563928742","POINT (-87.563928742 41.758066253)","","","",""
"12185795","JD390639","2020-10-06T14:40:00.000","036XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1923","019","44","6","06","1168073","1924563","2020","2020-10-13T15:49:45.000","41.94854146","-87.65759375","POINT (-87.65759375 41.94854146)","","","",""
"12185768","JD390653","2020-10-06T14:39:00.000","105XX S AVENUE G","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","false","0432","004","10","52","08A","1203163","1835783","2020","2020-10-13T15:49:45.000","41.704095629","-87.531658059","POINT (-87.531658059 41.704095629)","","","",""
"12186033","JD390731","2020-10-06T14:30:00.000","008XX N STATE ST","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1832","018","2","8","06","1176209","1906275","2020","2020-10-13T15:49:45.000","41.898178604","-87.628240424","POINT (-87.628240424 41.898178604)","","","",""
"12186447","JD391321","2020-10-06T14:30:00.000","051XX W DIVERSEY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2521","025","31","19","07","1141733","1918133","2020","2020-10-13T15:49:45.000","41.931425949","-87.754574887","POINT (-87.754574887 41.931425949)","","","",""
"12186621","JD391440","2020-10-06T14:30:00.000","068XX S CHAMPLAIN AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0321","003","20","42","08A","1181741","1859877","2020","2020-10-13T15:49:45.000","41.770732791","-87.609358427","POINT (-87.609358427 41.770732791)","","","",""
"12185793","JD390694","2020-10-06T14:30:00.000","034XX N HARLEM AVE","0560","ASSAULT","SIMPLE","BAR OR TAVERN","false","false","1631","016","38","17","08A","1127469","1922039","2020","2020-10-13T15:49:45.000","41.942396746","-87.806905464","POINT (-87.806905464 41.942396746)","","","",""
"12185838","JD390687","2020-10-06T14:28:00.000","003XX E 35TH ST","0810","THEFT","OVER $500","SIDEWALK","true","false","0212","002","4","35","06","1179459","1881857","2020","2020-10-13T15:49:45.000","41.831100277","-87.617051888","POINT (-87.617051888 41.831100277)","","","",""
"12185973","JD390696","2020-10-06T14:21:00.000","009XX W 78TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0621","006","17","71","14","1171216","1853110","2020","2020-10-13T15:49:45.000","41.752399933","-87.648136482","POINT (-87.648136482 41.752399933)","","","",""
"25527","JD390608","2020-10-06T14:19:00.000","079XX S DANTE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0411","004","8","45","01A","1187229","1852730","2020","2020-10-13T15:49:45.000","41.750992242","-87.589468327","POINT (-87.589468327 41.750992242)","","","",""
"12185761","JD390647","2020-10-06T14:15:00.000","032XX W MAYPOLE AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","RESIDENCE","false","false","1123","011","28","27","05","1154662","1900797","2020","2020-10-13T15:49:45.000","41.88360511","-87.70752754","POINT (-87.70752754 41.88360511)","","","",""
"12185802","JD390640","2020-10-06T14:15:00.000","032XX W BELMONT AVE","0460","BATTERY","SIMPLE","VACANT LOT / LAND","false","false","1412","014","35","21","08B","1154340","1921101","2020","2020-10-13T15:49:45.000","41.939327494","-87.708166517","POINT (-87.708166517 41.939327494)","","","",""
"12185825","JD390627","2020-10-06T14:09:00.000","023XX N MILWAUKEE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1414","014","1","22","15","1157255","1915197","2020","2020-10-13T15:49:45.000","41.923067659","-87.697613939","POINT (-87.697613939 41.923067659)","","","",""
"12185809","JD390624","2020-10-06T14:05:00.000","026XX N MASON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","VEHICLE NON-COMMERCIAL","false","false","2514","025","30","19","07","1136279","1916914","2020","2020-10-13T15:49:45.000","41.928180155","-87.774646881","POINT (-87.774646881 41.928180155)","","","",""
"12186018","JD390680","2020-10-06T14:04:00.000","075XX N PAULINA ST","0320","ROBBERY","STRONG ARM - NO WEAPON","CTA STATION","false","false","2422","024","49","1","03","1163690","1950023","2020","2020-10-13T15:49:45.000","42.018498254","-87.672983233","POINT (-87.672983233 42.018498254)","","","",""
"12186549","JD390613","2020-10-06T14:03:00.000","043XX S WESTERN BLVD","0460","BATTERY","SIMPLE","WAREHOUSE","false","false","0924","009","12","61","08B","1161243","1875891","2020","2020-10-13T15:49:45.000","41.815126226","-87.684053022","POINT (-87.684053022 41.815126226)","","","",""
"12185749","JD390593","2020-10-06T14:02:00.000","018XX W JACKSON BLVD","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","1225","012","27","28","11","1164248","1898656","2020","2020-10-13T15:49:45.000","41.877532811","-87.672387519","POINT (-87.672387519 41.877532811)","","","",""
"12186211","JD391101","2020-10-06T14:00:00.000","072XX S WOLCOTT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0735","007","17","67","07","1164941","1856641","2020","2020-10-13T15:49:45.000","41.762224329","-87.671032108","POINT (-87.671032108 41.762224329)","","","",""
"12185776","JD390607","2020-10-06T14:00:00.000","070XX S SOUTH SHORE DR","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","0331","003","5","43","11","1193443","1858795","2020","2020-10-13T15:49:45.000","41.767485391","-87.566499462","POINT (-87.566499462 41.767485391)","","","",""
"12186798","JD391710","2020-10-06T14:00:00.000","034XX W 65TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0831","008","23","66","08B","1154658","1860975","2020","2020-10-13T15:49:45.000","41.77432858","-87.708605612","POINT (-87.708605612 41.77432858)","","","",""
"12187392","JD392401","2020-10-06T14:00:00.000","0000X W 116TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - GARAGE","false","false","0522","005","34","53","14","1177852","1827700","2020","2020-10-13T15:49:45.000","41.68252391","-87.62458504","POINT (-87.62458504 41.68252391)","","","",""
"12185799","JD390615","2020-10-06T13:55:00.000","105XX S MAY ST","051A","ASSAULT","AGGRAVATED - HANDGUN","DRIVEWAY - RESIDENTIAL","false","false","2232","022","34","73","04A","1170636","1834840","2020","2020-10-13T15:49:45.000","41.702277082","-87.650792808","POINT (-87.650792808 41.702277082)","","","",""
"12185746","JD390610","2020-10-06T13:55:00.000","016XX N LAMON AVE","2027","NARCOTICS","POSSESS - CRACK","STREET","true","false","2533","025","37","25","18","1143241","1910435","2020","2020-10-13T15:49:45.000","41.910273774","-87.749225868","POINT (-87.749225868 41.910273774)","","","",""
"12185778","JD390591","2020-10-06T13:52:00.000","068XX S HOYNE AVE","2028","NARCOTICS","POSSESS - SYNTHETIC DRUGS","STREET","true","false","0726","007","16","67","18","1163538","1859406","2020","2020-10-13T15:49:45.000","41.769841403","-87.676096874","POINT (-87.676096874 41.769841403)","","","",""
"12185764","JD390595","2020-10-06T13:49:00.000","007XX N SPAULDING AVE","2027","NARCOTICS","POSSESS - CRACK","STREET","true","false","1121","011","27","23","18","1154241","1904789","2020","2020-10-13T15:49:45.000","41.894567964","-87.708966831","POINT (-87.708966831 41.894567964)","","","",""
"12186001","JD390638","2020-10-06T13:44:00.000","031XX W 39TH PL","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","0921","009","12","58","08A","1156086","1878255","2020","2020-10-13T15:49:45.000","41.821718714","-87.702906194","POINT (-87.702906194 41.821718714)","","","",""
"12186120","JD390738","2020-10-06T13:40:00.000","019XX E 73RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0333","003","5","43","08B","1190420","1856951","2020","2020-10-13T15:49:45.000","41.762498728","-87.577639248","POINT (-87.577639248 41.762498728)","","","",""
"12186604","JD390646","2020-10-06T13:40:00.000","063XX S STEWART AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","HOSPITAL BUILDING / GROUNDS","false","false","0722","007","20","68","24","1174711","1862976","2020","2020-10-13T15:49:45.000","41.779396292","-87.635035324","POINT (-87.635035324 41.779396292)","","","",""
"12186355","JD390572","2020-10-06T13:35:00.000","040XX N BROADWAY","0460","BATTERY","SIMPLE","RESTAURANT","false","false","1915","019","46","3","08B","1169617","1927504","2020","2020-10-13T15:49:45.000","41.956578128","-87.651832375","POINT (-87.651832375 41.956578128)","","","",""
"12186654","JD391626","2020-10-06T13:30:00.000","006XX E 90TH ST","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","RESIDENCE","false","false","0633","006","8","44","11","1182081","1845443","2020","2020-10-13T15:49:45.000","41.731116481","-87.608557826","POINT (-87.608557826 41.731116481)","","","",""
"12185703","JD390573","2020-10-06T13:30:00.000","055XX W BLOOMINGDALE AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","2532","025","37","25","06","1138978","1911414","2020","2020-10-13T15:49:45.000","41.913038858","-87.764862856","POINT (-87.764862856 41.913038858)","","","",""
"12190198","JD394868","2020-10-06T13:30:00.000","079XX S MARQUETTE AVE","0485","BATTERY","AGGRAVATED OF A CHILD","RESIDENCE","false","false","0422","004","7","46","04B",,,"2020","2020-10-13T15:49:45.000",,,,,,,
"12185884","JD390858","2020-10-06T13:30:00.000","015XX W 72ND ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false","0734","007","17","67","26","1167253","1856981","2020","2020-10-13T15:49:45.000","41.763108174","-87.662548588","POINT (-87.662548588 41.763108174)","","","",""
"12185829","JD390546","2020-10-06T13:18:00.000","055XX W SCHOOL ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false","1633","016","30","15","04B","1138888","1921393","2020","2020-10-13T15:49:45.000","41.940423951","-87.764950486","POINT (-87.764950486 41.940423951)","","","",""
"12185860","JD390609","2020-10-06T13:16:00.000","042XX S OAKENWALD AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","true","0214","002","4","36","26","1184689","1876983","2020","2020-10-13T15:49:45.000","41.817604432","-87.598015977","POINT (-87.598015977 41.817604432)","","","",""
"12185909","JD390786","2020-10-06T13:15:00.000","073XX S OAKLEY AVE","501A","OTHER OFFENSE","ANIMAL ABUSE / NEGLECT","RESIDENCE","false","false","0835","008","18","66","26","1162342","1855958","2020","2020-10-13T15:49:45.000","41.760404596","-87.680576827","POINT (-87.680576827 41.760404596)","","","",""
"12185695","JD390543","2020-10-06T13:14:00.000","063XX S PULASKI RD","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false","0823","008","13","65","06","1150791","1862319","2020","2020-10-13T15:49:45.000","41.778092941","-87.722746539","POINT (-87.722746539 41.778092941)","","","",""
